id,category,price,backers
38,film,15.0,36
38,film,25.0,211
38,film,39.0,154
38,film,50.0,85
38,film,50.0,6
38,film,99.0,9
38,film,110.0,36
38,film,120.0,6
38,film,145.0,11
38,film,200.0,12
38,film,350.0,5
39,film,50.0,15
39,film,10.0,17
39,film,20.0,30
39,film,30.0,22
39,film,80.0,1
39,film,80.0,5
39,film,100.0,14
39,film,150.0,2
39,film,250.0,2
39,film,500.0,1
40,film,5.0,23
40,film,15.0,69
40,film,50.0,19
40,film,80.0,5
40,film,120.0,7
40,film,200.0,4
41,film,42.0,96
41,film,52.0,53
41,film,60.0,26
41,film,90.0,5
41,film,130.0,39
41,film,150.0,5
41,film,500.0,0
41,film,42.0,100
42,film,5.0,18
42,film,15.0,60
42,film,30.0,36
42,film,50.0,35
42,film,100.0,7
42,film,150.0,5
42,film,150.0,1
42,film,200.0,2
42,film,300.0,1
42,film,500.0,0
42,film,1000.0,1
43,film,10.0,12
43,film,20.0,24
43,film,30.0,21
43,film,50.0,10
43,film,80.0,5
43,film,200.0,7
44,film,10.0,305
44,film,30.0,113
44,film,50.0,59
44,film,100.0,10
45,film,60.0,11
45,film,15.0,10
45,film,30.0,30
45,film,120.0,3
45,film,1000.0,1
46,film,5.0,3
46,film,10.0,6
46,film,20.0,20
46,film,50.0,7
46,film,70.0,1
46,film,100.0,0
46,film,200.0,2
46,film,500.0,0
46,film,1000.0,0
47,film,10.0,19
47,film,25.0,33
47,film,50.0,15
47,film,100.0,19
47,film,200.0,10
47,film,500.0,0
47,film,1000.0,0
48,film,55.0,4
48,film,35.0,6
48,film,5.0,7
48,film,30.0,62
48,film,50.0,120
48,film,55.0,5
48,film,55.0,4
48,film,70.0,17
48,film,110.0,3
48,film,110.0,5
48,film,150.0,7
48,film,200.0,2
49,film,1.0,0
49,film,5.0,0
49,film,10.0,103
49,film,25.0,80
49,film,45.0,70
49,film,75.0,18
49,film,110.0,14
49,film,175.0,8
49,film,225.0,7
49,film,450.0,3
49,film,975.0,1
50,film,10.0,13
50,film,25.0,15
50,film,50.0,14
51,film,10.0,8
51,film,20.0,35
51,film,40.0,13
51,film,60.0,2
51,film,100.0,5
51,film,200.0,2
51,film,400.0,2
52,film,20.0,6
52,film,5.0,11
52,film,10.0,11
52,film,50.0,2
53,film,100.0,12
53,film,20.0,5
53,film,50.0,17
53,film,75.0,1
53,film,150.0,2
53,film,200.0,3
53,film,300.0,1
53,film,500.0,1
53,film,750.0,0
53,film,1000.0,0
53,film,1500.0,1
54,film,60.0,3
54,film,10.0,20
54,film,25.0,20
54,film,40.0,2
54,film,100.0,5
54,film,1000.0,0
