,Unnamed: 0,backers,creater_link,end_date,funded,language,max_price,min_price,num_comments,num_contributions,num_news,number_rewards,percentage_fund,pro_link,short_des,status,subcategory,target,thumbnail_type,title
80,80,110,https://www.kisskissbankbank.com/en/users/naze-paris,11/18/2019,157 pre-orders,fr,280.0,10.0,16.0,119.0,3.0,14.0,157.0,https://www.kisskissbankbank.com/en/projects/soutenez-naze-paris-la-marque-qui-monte-qui-monte,"Soutenez naze, la marque parisienne qui monte qui monte, grâce à vous ! ",Successful,,Out of 100,jpg,"naze, la marque parisienne qui monte, qui monte !"
81,81,207,https://www.kisskissbankbank.com/en/users/sloe--2,11/17/2019,258 pre-orders,fr,104.0,24.0,29.0,213.0,2.0,9.0,172.0,https://www.kisskissbankbank.com/en/projects/sloe,Découvrez des soins 100% naturels et écologiques pour vous aider à passer le cap et en finir avec le plastique.,Successful,,Out of 150,jpg,Sloe - Le soin nomade et naturel à la conquête de vos salles de bain
82,82,29,https://www.kisskissbankbank.com/en/users/oksana-et-tim-debacqhus,11/17/2019,"€3,300",fr,500.0,5.0,22.0,33.0,10.0,9.0,132.0,https://www.kisskissbankbank.com/en/projects/yogikigai-voyage-initiatique-et-formateur-pour-transmettre-l-art-du-yoga,Les voies du bien-être sont impénétrables... ou pas! Soutenez-nous dans notre périple en Asie pour découvrir les clefs de l'épanouissement!,Successful,,"Out of €2,500",JPG,"Yogikigai, voyage initiatique et formateur pour transmettre l'art du yoga"
83,83,116,https://www.kisskissbankbank.com/en/users/revue-graminees,11/17/2019,"€5,124",fr,500.0,5.0,30.0,120.0,0.0,11.0,114.0,https://www.kisskissbankbank.com/en/projects/revue-graminees-1-le-couple,Enfin de bonnes nouvelles de l'étranger ! Aidez-nous à faire germer la première revue illustrée de nouvelles littéraires des 5 continents !,Successful,,"Out of €4,500",jpg,Revue Graminées #1 Couple(s)
84,84,39,https://www.kisskissbankbank.com/en/users/elodie-guerin--3,11/17/2019,"€3,235",hr,1000.0,10.0,10.0,40.0,0.0,8.0,108.0,https://www.kisskissbankbank.com/en/projects/la-vraie-vie-2,Soutenez le projet sur KissKissBankBank !,Successful,,"Out of €3,000",jpeg,La Vraie Vie !
85,85,139,https://www.kisskissbankbank.com/en/users/morgane-jeff,11/17/2019,"€6,320",fr,650.0,5.0,30.0,141.0,0.0,11.0,158.0,https://www.kisskissbankbank.com/en/projects/morgane-jeff-en-route-pour-l-ep,En route pour l'EP ! ,Successful,,"Out of €4,000",jpeg,"Premier EP ""Morgane & Jeff"""
86,86,144,https://www.kisskissbankbank.com/en/users/meufs-meufs-meufs,11/17/2019,233 pre-orders,fr,100.0,5.0,10.0,151.0,6.0,14.0,233.0,https://www.kisskissbankbank.com/en/projects/calendrier-meufs-meufs-meufs,"Le calendrier des meufs inspirantes : 12 événements, personnes, créations et initiatives qui ont marqué l'histoire des femmes !",Successful,,Out of 100,png,"LE CALENDRIER MEUFS, MEUFS, MEUFS"
87,87,52,https://www.kisskissbankbank.com/en/users/aurelia-penafiel,11/16/2019,"€4,030",hr,7000.0,5.0,15.0,59.0,6.0,19.0,101.0,https://www.kisskissbankbank.com/en/projects/80-https-www-kisskissbankbank-com-fr-projects-aurelia-penafiel,Soutenez le projet sur KissKissBankBank !,Successful,,"Out of €4,000",gif,CREATURES exposition d'art singulier
88,88,22,https://www.kisskissbankbank.com/en/users/charlotte-poulat,11/16/2019,"€3,842",fr,500.0,5.0,2.0,24.0,0.0,6.0,103.0,https://www.kisskissbankbank.com/en/projects/mooma-yoga-le-club-specialise-dans-le-yoga-de-la-femme-et-de-l-enfant,"Mooma Yoga - Club spécialisé en yoga de la femme et de l'enfant à Lyon 
",Successful,,"Out of €3,736",jpg,Mooma Yoga : Pratiquez au féminin à Lyon !
89,89,"1,664",https://www.kisskissbankbank.com/en/users/parlons-peu-mais-parlons,11/16/2019,"€40,750",fr,1000.0,10.0,201.0,1679.0,0.0,11.0,116.0,https://www.kisskissbankbank.com/en/projects/parlonspeu-maisparlons,"Soutenez notre chaine décomplexante qui parle d'amour, d'amitié, de sexualité, d'IST, de grossesse, etc... Décalée, ludique et positive !",Successful,,"Out of €35,000",png,PARLONS PEU... MAIS PARLONS !
0,0,76,https://www.kisskissbankbank.com/en/users/lamine-bamba,04/30/2019,"€3,120",ca,60.0,5.0,18.0,77.0,33.0,6.0,104.0,https://www.kisskissbankbank.com/en/projects/ep-exode-de-lamine-bamba,Aidez moi à enregistrer mon EP!  Merci.,Successful,,"Out of €3,000",JPG,"EP ""Exode"" de Lamine Bamba"
1,1,73,https://www.kisskissbankbank.com/en/users/remoche,04/30/2019,"€3,340",fr,500.0,5.0,26.0,76.0,2.0,11.0,104.0,https://www.kisskissbankbank.com/en/projects/pantin-premier-ep,"Il est l'heure pour ""PANTIN"" d'enregistrer un premier EP : J'ai besoin de vous pour bien ficeler tout ça !
Place à l'objectif 150 % !!",Successful,,"Out of €3,200",jpg,PANTIN - Premier EP
2,2,75,https://www.kisskissbankbank.com/en/users/claude-brame,04/30/2019,"€5,589",ca,75.0,12.0,20.0,82.0,0.0,7.0,102.0,https://www.kisskissbankbank.com/en/projects/enregistrement-cd-mantra-vol-3,Enregistrement Mantra 3...Claude Brame,Successful,,"Out of €5,500",jpg,Enregistrement CD Mantra Vol.3
3,3,123,https://www.kisskissbankbank.com/en/users/lea-beauge--2,04/30/2019,"€4,904",fr,500.0,5.0,49.0,125.0,3.0,9.0,196.0,https://www.kisskissbankbank.com/en/projects/bonjour-bonheur-boutique-atelier,"Bonjour Bonheur,
le retour du commerce de proximité.
La boutique atelier de créateur à Chartres",Successful,,"Out of €2,500",jpg,Bonjour Bonheur - boutique atelier
4,4,67,https://www.kisskissbankbank.com/en/users/pascale-bal,04/30/2019,"€8,910",fr,300.0,10.0,43.0,84.0,0.0,4.0,101.0,https://www.kisskissbankbank.com/en/projects/compagnie-ensemble-ailleurs-en-mouvement-berlin-2019-2,"Aider Ensemble Ailleurs en Mouvement une compagnie atypique s'envoler fin  mai 2019 à BERLIN
porteur   TRIPLETTE POUR PIROUETTE ",Successful,,"Out of €8,800",jpg,"Compagnie Ensemble, Ailleurs, en Mouvement Berlin 2019"
5,5,249,https://www.kisskissbankbank.com/en/users/jeff-lubrano,04/29/2019,"€16,710",fr,2000.0,10.0,55.0,253.0,4.0,10.0,139.0,https://www.kisskissbankbank.com/en/projects/les-pailles-la-perche,"STOP aux pailles en plastique !
Aidez-nous à lancer la première marque de pailles bio et 100% naturelles Made in Normandie !",Successful,,"Out of €12,000",jpg,Les pailles La Perche
6,6,348,https://www.kisskissbankbank.com/en/users/superprojets,04/29/2019,"€22,436",fr,1000.0,17.0,31.0,351.0,6.0,23.0,374.0,https://www.kisskissbankbank.com/en/projects/spider-man-new-generation-le-film-l-artbook-officiel,"Précommandez le génial Spider-Man New Generation, primé aux Oscars, avec l'artbook officiel du film et des extras exclusifs",Successful,,"Out of €6,000",jpg,Spider-Man New Generation : le film + l'artbook officiel
7,7,35,https://www.kisskissbankbank.com/en/users/virginie-bernard,04/29/2019,"€3,500",fr,200.0,1.0,16.0,43.0,0.0,14.0,100.0,https://www.kisskissbankbank.com/en/projects/besoin-d-un-coup-de-pouce-pour-aquerir-notre-maison,Besoin d'un coup de pouce,Successful,,"Out of €3,500",jpg,Besoin d'un coup de pouce pour aquérir notre maison
8,8,141,https://www.kisskissbankbank.com/en/users/morgan-marlet,04/29/2019,"€6,221",fr,1000.0,10.0,54.0,147.0,9.0,10.0,124.0,https://www.kisskissbankbank.com/en/projects/morgan-marlet-premier-album-solo,"Chers amis actuels et futurs, premier objectif atteint : Un immense MERCI à tous ! Suivez le projet sur https://www.facebook.com/morganmsolo",Successful,,"Out of €5,000",jpg,Morgan Marlet 1er album SOLO !
9,9,79,https://www.kisskissbankbank.com/en/users/winael-baldus,04/29/2019,"€5,315",fr,350.0,10.0,13.0,86.0,1.0,8.0,112.0,https://www.kisskissbankbank.com/en/projects/winael-premier-ep,"Soutenez ma folle aventure sur KissKissBankBank, je compte sur vous pour la réalisation de ce projet 3 titres ! ",Successful,,"Out of €4,740",jpg,Winael : Premier EP
10,10,77,https://www.kisskissbankbank.com/en/users/ancolies,04/29/2019,"€4,550",fr,500.0,5.0,37.0,83.0,14.0,8.0,101.0,https://www.kisskissbankbank.com/en/projects/l-ivoire-rouge--2,"Participez à la création d'un projet musical unique, dédié à la vie, à son sens et à la beauté.",Successful,,"Out of €4,500",jpg,L'Ivoire Rouge
11,11,80,https://www.kisskissbankbank.com/en/users/gusta,04/29/2019,"€3,775",fr,700.0,5.0,20.0,81.0,2.0,10.0,108.0,https://www.kisskissbankbank.com/en/projects/gusta-co-boutique-vintage-createurs-a-la-roque-d-antheron,Aidez-moi à créer un lieu de vie et de mise en avant de mon travail et de l'artisanat local !,Successful,,"Out of €3,500",png,Gusta&Co - Boutique Vintage & Créateurs à La Roque d'Anthéron
12,12,108,https://www.kisskissbankbank.com/en/users/guy-beauche,04/28/2019,"€10,355",en,100.0,5.0,16.0,112.0,3.0,4.0,104.0,https://www.kisskissbankbank.com/en/projects/border-angels-les-anges-des-frontieres,"For a world without hate, help the Border Angels",Successful,,"Out of €10,000",png,Documentaire sur les Borders angels
13,13,56,https://www.kisskissbankbank.com/en/users/esplajura,04/28/2019,"€3,545",fr,150.0,10.0,14.0,57.0,1.0,4.0,136.0,https://www.kisskissbankbank.com/en/projects/sejour-d-integration-pour-tous-les-futurs-5emes-du-college-de-l-esplanade,"Merci à tous. L'objectif est atteint et l'organisation du voyage ne fait désormais plus aucun doute !
Mais la campagne se poursuit...",Successful,,"Out of €2,600",PNG,Séjour d'intégration pour tous les futurs 5èmes du collège de l'esplanade
14,14,96,https://www.kisskissbankbank.com/en/users/legrenierludique,04/28/2019,"€3,750",fr,500.0,5.0,27.0,98.0,6.0,9.0,107.0,https://www.kisskissbankbank.com/en/projects/le-grenier-ludique,"Aidez-nous à créer Le Grenier Ludique, l’application qui donne une seconde vie aux jeux de société ! (À venir sur iOs & Android)",Successful,,"Out of €3,500",png,Le Grenier Ludique
15,15,72,https://www.kisskissbankbank.com/en/users/vrac-yssime,04/28/2019,"€4,800",fr,350.0,5.0,19.0,75.0,0.0,10.0,160.0,https://www.kisskissbankbank.com/en/projects/vrac-yssime-la-future-epicerie-vrac-d-yssingeaux,Soutenez notre projet d'épicerie-café zéro déchet à Yssingeaux !,Successful,,"Out of €3,000",png,"Vrac'Yssime, la future épicerie vrac d'Yssingeaux"
16,16,66,https://www.kisskissbankbank.com/en/users/la-compagnie-des-songes,04/27/2019,"€3,785",fr,350.0,5.0,8.0,74.0,0.0,10.0,108.0,https://www.kisskissbankbank.com/en/projects/le-tour-du-monde-en-80-jours--3,Aidez Phileas Fogg à faire le tour du monde en soutenant notre projet !,Successful,,"Out of €3,500",png,Le Tour du Monde en 80 Jours
17,17,111,https://www.kisskissbankbank.com/en/users/edmee--4,04/27/2019,"€10,724",fr,1000.0,5.0,23.0,123.0,3.0,15.0,107.0,https://www.kisskissbankbank.com/en/projects/edmee-vetements-pour-femmes-urbaines-a-velo,Edmée est une marque contemporaine au vestiaire raisonné pour une femme libre sans concession qui apprivoise la ville à vélo.,Successful,,"Out of €10,000",jpg,edmée - Vêtements pour femmes urbaines à vélo
18,18,106,https://www.kisskissbankbank.com/en/users/engue-vic-sailing,01/13/2021,"€10,999",en,1000.0,10.0,18.0,109.0,4.0,6.0,110.0,https://www.kisskissbankbank.com/en/projects/transat-jacques-vabre-2021-pourquoi-pas-nous,"A DREAM, TWO FRIENDS ... AND YOU - Challenge the ocean at our side by helping us reach the starting line!",Successful,,"Out of €10,000",jpg,Transat Jacques Vabre 2021 - Why it wouldn't be us? ?
19,19,83,https://www.kisskissbankbank.com/en/users/adelie-martin-wagner,01/13/2021,"€4,540",fr,50.0,6.0,11.0,87.0,0.0,4.0,114.0,https://www.kisskissbankbank.com/en/projects/pisciculture-normand-truites-produits-locaux-de-qualite-en-circuit-court,"Des  truites  normand ... normandes ... Normandie !
Un circuit court à renforcer !
Des produits transformés de façon artisanale !",Successful,Local Development,"Out of €4,000",jpeg,"Pisciculture Normand' Truites : produits locaux, de qualité, en circuit court"
20,20,312,https://www.kisskissbankbank.com/en/users/steven-monteau-4313f0b8-843f-4aed-a539-4bbca784d2cb,01/13/2021,"€14,400",fr,1000.0,3.0,41.0,372.0,6.0,18.0,180.0,https://www.kisskissbankbank.com/en/projects/levolcan,Soutenez le projet sur KissKissBankBank !,Successful,"Local Development,Indie","Out of €8,000",png,Le Volcan needs you !
21,21,42,https://www.kisskissbankbank.com/en/users/valerie-lucas-399ca103-b417-455e-aa2f-a510af01e378,01/12/2021,"€4,225",fr,400.0,10.0,16.0,46.0,1.0,8.0,106.0,https://www.kisskissbankbank.com/en/projects/table-boulangerie-engagee,Participez à la naissance de Cassava à la Réunion! Le mariage d'une boulangerie artisanale au levain et d'une table éco-responsable,Successful,"Organic,Locavore,Local Development","Out of €4,000",png,"Cassava, table & boulangerie artisanale engagée"
22,22,175,https://www.kisskissbankbank.com/en/users/jean-patrick-capdevielle,01/12/2021,"€20,880",fr,500.0,10.0,71.0,190.0,6.0,4.0,104.0,https://www.kisskissbankbank.com/en/projects/ibiza-horse-valley,"Sauvons ensemble ""Ibiza Horse Valley"", le sanctuaire des chevaux libres",Successful,Animal Welfare,"Out of €20,000",png,IBIZA HORSE VALLEY
23,23,211,https://www.kisskissbankbank.com/en/users/vincent-bidal,01/12/2021,"€10,750",hr,500.0,10.0,53.0,222.0,0.0,7.0,108.0,https://www.kisskissbankbank.com/en/projects/ob2,Soutenez le projet sur KissKissBankBank !,Successful,Indie,"Out of €10,000",jpg,ENREGISTREMENT DE L'ALBUM OB2 GREGORY OTT ET VINCENT BIDAL
24,24,95,https://www.kisskissbankbank.com/en/users/emmanuel-olsson,01/12/2021,"€3,595",fr,1000.0,10.0,22.0,98.0,4.0,7.0,120.0,https://www.kisskissbankbank.com/en/projects/playschool-l-album-la-garderie,"Collectif d’artistes, Playschool a besoin de vous pour financer la sortie de l'album ""La garderie"" et produire un beau clip.",Successful,Indie,"Out of €3,000",jpg,Playschool l'album : LA GARDERIE
25,25,312,https://www.kisskissbankbank.com/en/users/yoan-villars,01/12/2021,876 pre-orders,fr,225.0,14.0,41.0,325.0,10.0,12.0,876.0,https://www.kisskissbankbank.com/en/projects/sick16,"164 pages, 2 couvertures et 0 publicité !",Successful,"French manufacturing,Independent media",Out of 100,gif,S!CK soutient l'indépendance avec le double-numéro Gremlins
26,26,62,https://www.kisskissbankbank.com/en/users/teaser-appat,01/11/2021,"€3,642",en,80.0,5.0,11.0,64.0,0.0,5.0,169.0,https://www.kisskissbankbank.com/en/projects/teaserlappat,"SOUTENEZ LE TOURNAGE DU TEASER DU LONG-MÉTRAGE ""L'APPÂT"".",Successful,"Anti racism,International solidarity,Independent media","Out of €2,160",jpg,"TEASER Long-métrage ""L'APPÂT"""
27,27,106,https://www.kisskissbankbank.com/en/users/engue-vic-sailing,01/13/2021,"€10,999",en,1000.0,10.0,18.0,109.0,4.0,6.0,110.0,https://www.kisskissbankbank.com/en/projects/transat-jacques-vabre-2021-pourquoi-pas-nous,"A DREAM, TWO FRIENDS ... AND YOU - Challenge the ocean at our side by helping us reach the starting line!",Successful,,"Out of €10,000",jpg,Transat Jacques Vabre 2021 - Why it wouldn't be us? ?
28,28,83,https://www.kisskissbankbank.com/en/users/adelie-martin-wagner,01/13/2021,"€4,540",fr,50.0,6.0,11.0,87.0,0.0,4.0,114.0,https://www.kisskissbankbank.com/en/projects/pisciculture-normand-truites-produits-locaux-de-qualite-en-circuit-court,"Des  truites  normand ... normandes ... Normandie !
Un circuit court à renforcer !
Des produits transformés de façon artisanale !",Successful,Local Development,"Out of €4,000",jpeg,"Pisciculture Normand' Truites : produits locaux, de qualité, en circuit court"
29,29,312,https://www.kisskissbankbank.com/en/users/steven-monteau-4313f0b8-843f-4aed-a539-4bbca784d2cb,01/13/2021,"€14,400",hr,1000.0,3.0,41.0,372.0,6.0,18.0,180.0,https://www.kisskissbankbank.com/en/projects/levolcan,Soutenez le projet sur KissKissBankBank !,Successful,"Local Development,Indie","Out of €8,000",png,Le Volcan needs you !
30,30,42,https://www.kisskissbankbank.com/en/users/valerie-lucas-399ca103-b417-455e-aa2f-a510af01e378,01/12/2021,"€4,225",fr,400.0,10.0,16.0,46.0,1.0,8.0,106.0,https://www.kisskissbankbank.com/en/projects/table-boulangerie-engagee,Participez à la naissance de Cassava à la Réunion! Le mariage d'une boulangerie artisanale au levain et d'une table éco-responsable,Successful,"Organic,Locavore,Local Development","Out of €4,000",png,"Cassava, table & boulangerie artisanale engagée"
31,31,175,https://www.kisskissbankbank.com/en/users/jean-patrick-capdevielle,01/12/2021,"€20,880",fr,500.0,10.0,71.0,190.0,6.0,4.0,104.0,https://www.kisskissbankbank.com/en/projects/ibiza-horse-valley,"Sauvons ensemble ""Ibiza Horse Valley"", le sanctuaire des chevaux libres",Successful,Animal Welfare,"Out of €20,000",png,IBIZA HORSE VALLEY
32,32,211,https://www.kisskissbankbank.com/en/users/vincent-bidal,01/12/2021,"€10,750",fi,500.0,10.0,53.0,222.0,0.0,7.0,108.0,https://www.kisskissbankbank.com/en/projects/ob2,Soutenez le projet sur KissKissBankBank !,Successful,Indie,"Out of €10,000",jpg,ENREGISTREMENT DE L'ALBUM OB2 GREGORY OTT ET VINCENT BIDAL
33,33,95,https://www.kisskissbankbank.com/en/users/emmanuel-olsson,01/12/2021,"€3,595",fr,1000.0,10.0,22.0,98.0,4.0,7.0,120.0,https://www.kisskissbankbank.com/en/projects/playschool-l-album-la-garderie,"Collectif d’artistes, Playschool a besoin de vous pour financer la sortie de l'album ""La garderie"" et produire un beau clip.",Successful,Indie,"Out of €3,000",jpg,Playschool l'album : LA GARDERIE
34,34,312,https://www.kisskissbankbank.com/en/users/yoan-villars,01/12/2021,876 pre-orders,fr,225.0,14.0,41.0,325.0,10.0,12.0,876.0,https://www.kisskissbankbank.com/en/projects/sick16,"164 pages, 2 couvertures et 0 publicité !",Successful,"French manufacturing,Independent media",Out of 100,gif,S!CK soutient l'indépendance avec le double-numéro Gremlins
35,35,62,https://www.kisskissbankbank.com/en/users/teaser-appat,01/11/2021,"€3,642",en,80.0,5.0,11.0,64.0,0.0,5.0,169.0,https://www.kisskissbankbank.com/en/projects/teaserlappat,"SOUTENEZ LE TOURNAGE DU TEASER DU LONG-MÉTRAGE ""L'APPÂT"".",Successful,"Anti racism,International solidarity,Independent media","Out of €2,160",jpg,"TEASER Long-métrage ""L'APPÂT"""
36,36,89,https://www.kisskissbankbank.com/en/users/charles-eric-moreau,04/21/2019,"€5,030",fr,1000.0,10.0,24.0,92.0,0.0,8.0,126.0,https://www.kisskissbankbank.com/en/projects/soyouzz-premier-ep,Aidez à financer le premier EP de SOYOUZZ!,Successful,,"Out of €4,000",jpg,SOYOUZZ : PREMIER EP
37,37,97,https://www.kisskissbankbank.com/en/users/kayou-roots,04/22/2019,"€7,105",en,1000.0,5.0,39.0,113.0,2.0,7.0,101.0,https://www.kisskissbankbank.com/en/projects/l-orchestre-a-l-ecole-cameroun-achat-d-instruments-de-musique,"SOUTENEZ LE DEVELOPPEMENT DE L'ORCHESTRE A L'ECOLE
A YAOUNDE(CAMEROUN)",Successful,,"Out of €7,000",jpg,L'orchestre à l'école-Cameroun/Achat d'instruments de musique
38,38,74,https://www.kisskissbankbank.com/en/users/camille-deprez,04/21/2019,"€5,305",fr,200.0,10.0,25.0,80.0,0.0,5.0,111.0,https://www.kisskissbankbank.com/en/projects/la-fromagerie-de-la-ferme-des-pres-a-besoin-de-vous,Soutenons ensemble l'agriculture de demain!!,Successful,,"Out of €4,800",jpg,La Fromagerie de La ferme des Prés a besoin de vous!!
39,39,42,https://www.kisskissbankbank.com/en/users/emeraude--6,04/21/2019,"€3,196",en,200.0,10.0,7.0,47.0,4.0,8.0,107.0,https://www.kisskissbankbank.com/en/projects/thinktwice-magazine-n-2,"To print the 2nd issue of our eco-friendly magazine, we need you : how do you want to improve the planet?",Successful,,"Out of €3,000",jpg,ThinkTwice magazine n°2
40,40,46,https://www.kisskissbankbank.com/en/users/simon-mesnil,04/21/2019,"€3,175",fr,100.0,10.0,12.0,48.0,2.0,4.0,106.0,https://www.kisskissbankbank.com/en/projects/le-kactus-tattoo-shop-and-illustrator,Participez à l'ouverture du Kactus Tattoo Shop,Successful,,"Out of €3,000",jpg,Le Kactus Tattoo Shop and Illustrator
41,41,54,https://www.kisskissbankbank.com/en/users/page-works,04/21/2019,"€3,285",en,500.0,5.0,26.0,58.0,0.0,7.0,131.0,https://www.kisskissbankbank.com/en/projects/page-works-opening,Finance the launching of Page Works' collaborative editorial structure!,Successful,,"Out of €2,500",gif,Pages Works: Opening
42,42,50,https://www.kisskissbankbank.com/en/users/clara-venus,04/20/2019,"€3,000",fr,600.0,7.0,10.0,51.0,0.0,11.0,100.0,https://www.kisskissbankbank.com/en/projects/clara-venus-le-rock-et-la-poesie-en-fusion-pour-un-2eme-album,"Le rock et la poésie en fusion ... Soutenez le projet de 2eme album du groupe Clara Vénus

",Successful,,"Out of €3,000",jpg,Clara Vénus : le rock et la poésie en fusion pour un 2eme album !
43,43,441,https://www.kisskissbankbank.com/en/users/gaelle-buswel,04/20/2019,"€37,110",fr,100000.0,5.0,193.0,466.0,41.0,29.0,206.0,https://www.kisskissbankbank.com/en/projects/gaelle-buswel-production-du-4eme-album,"Produisez le 4ème album de GAELLE BUSWEL !! 
Embarquez avec nous dans cette nouvelle aventure !!! ",Successful,,"Out of €18,000",jpg,GAELLE BUSWEL - Production du 4ème album
44,44,51,https://www.kisskissbankbank.com/en/users/mouna-berrada,04/20/2019,"€5,008",fr,1200.0,8.0,18.0,53.0,2.0,5.0,100.0,https://www.kisskissbankbank.com/en/projects/mlle-a-marrakech-des-gateaux-qui-voyagent-du-maroc-a-chez-vous,Financez votre prochaine escapade gourmande à Marrakech à petit prix : Des gâteaux marocains qui voyagent du Maroc à chez vous !,Successful,,"Out of €5,000",png,Mlle à Marrakech : Des Gâteaux qui Voyagent du Maroc à Chez Vous !
45,45,102,https://www.kisskissbankbank.com/en/users/boomy--2,04/20/2019,"€7,553",fr,2000.0,8.0,24.0,107.0,0.0,13.0,101.0,https://www.kisskissbankbank.com/en/projects/l-application-intelligente-simple-et-rapide-pour-retrouver-vos-objets-perdus,"
Boomy permet au propriétaire d’un objet ou d’un animal d’être contacté simplement, anonymement et instantanément en cas de perte !
",Successful,,"Out of €7,500",png,L'application intelligente simple et rapide pour retrouver vos objets perdus
46,46,164,https://www.kisskissbankbank.com/en/users/fellot,04/19/2019,"€5,111",fr,1500.0,10.0,55.0,169.0,0.0,12.0,102.0,https://www.kisskissbankbank.com/en/projects/des-fourmis-dans-les-mains-un-grand-feu,"PARTICIPEZ au financement du NOUVEAU CLIP, NOUVEAU LIVRE, NOUVEL ALBUM DES FOURMIS DANS LES MAINS 2019 !! - ALBUM UN GRAND FEU -",Successful,,"Out of €5,000",jpg,DES FOURMIS DANS LES MAINS - UN GRAND FEU !
47,47,277,https://www.kisskissbankbank.com/en/users/ronan-toulhoat-2,04/19/2019,"€16,925",fr,2500.0,25.0,90.0,280.0,30.0,15.0,199.0,https://www.kisskissbankbank.com/en/projects/wild-west,"Soutenez ce projet qui explore l'univers du WESTERN sous formes d'illustrations et de BDs, développé par le duo du ROY DES RIBAUDS.",Successful,,"Out of €8,500",jpg,Wild west
48,48,29,https://www.kisskissbankbank.com/en/users/vincent-ledu,04/18/2019,"€4,220",fr,500.0,1.0,10.0,29.0,0.0,8.0,106.0,https://www.kisskissbankbank.com/en/projects/creation-studio-realisation-premier-album-les-freres-bizzy,"Rêve deviendra réalité pour qui souhaite faire de sa réalité un rêve.

",Successful,,"Out of €4,000",jpg,Création Studio + réalisation premier album Les Frères Bizzy
49,49,41,https://www.kisskissbankbank.com/en/users/julie-granier,04/18/2019,"€3,095",fr,500.0,5.0,6.0,42.0,1.0,8.0,103.0,https://www.kisskissbankbank.com/en/projects/impure--2,"Soutenez le projet ""IMPURE"" un court-métrage indépendant et ambitieux !",Successful,,"Out of €3,000",jpg,IMPURE
50,50,225,https://www.kisskissbankbank.com/en/users/pascale-et-jonathan,04/18/2019,"€17,250",fr,5000.0,5.0,53.0,228.0,7.0,17.0,115.0,https://www.kisskissbankbank.com/en/projects/un-monde-positif-un-tour-du-monde-multimedia-inspirant,"« Pour devenir encore plus beau, le monde attend la beauté de notre regard ! ».",Successful,,"Out of €15,000",png,Un monde positif : un tour du monde multimédia inspirant
51,51,651,https://www.kisskissbankbank.com/en/users/tapage-nocturne,04/18/2019,"€31,355",fr,1500.0,10.0,117.0,684.0,9.0,12.0,105.0,https://www.kisskissbankbank.com/en/projects/marianne-danse,"Un documentaire à 360° de la scène électronique française actuelle. 
Le phénomène est global, notre réponse l'est aussi.",Successful,,"Out of €30,000",gif,Marianne Danse
52,52,45,https://www.kisskissbankbank.com/en/users/coralie-vals,04/18/2019,"€3,030",fr,500.0,5.0,16.0,48.0,0.0,9.0,101.0,https://www.kisskissbankbank.com/en/projects/belle-vilaine-1er-ep,Bienvenue dans L'Upside Down... ,Successful,,"Out of €3,000",jpg,BELLE VILAINE - 1er EP
53,53,106,https://www.kisskissbankbank.com/en/users/corridor-elephant,04/18/2019,"€4,436",fr,150.0,5.0,20.0,113.0,0.0,7.0,227.0,https://www.kisskissbankbank.com/en/projects/vivre-m-rt-un-livre-de-jean-luc-aribaud-et-dani-frayssinet,Aidez-nous à éditer le livre photographique VIVRE MR-T de Jan-Luc Aribaud et Dani Frayssinet,Successful,,"Out of €1,950",jpg,"VIVRE M-RT, Un livre de Jean-Luc Aribaud et Dani Frayssinet"
54,54,52,https://www.kisskissbankbank.com/en/users/victor-filsnoel,04/18/2019,"€3,865",fr,200.0,10.0,24.0,55.0,0.0,7.0,100.0,https://www.kisskissbankbank.com/en/projects/libaniscus-project,"Soutenez un projet solidaire et artistique jonglant entre cirque, musique et théâtre !",Successful,,"Out of €3,850",png,Libaniscus Project
55,55,54,https://www.kisskissbankbank.com/en/users/sandra-clavijo,04/17/2019,"€3,150",fr,100.0,5.0,40.0,61.0,1.0,9.0,102.0,https://www.kisskissbankbank.com/en/projects/la-brulerie-du-lys-se-lance-dans-la-restauration-colombienne,"La Colombie à votre porte ! En plus de déguster mon café, venez découvrir les saveurs de la cuisine colombienne.",Successful,,"Out of €3,100",jpg,La Brulerie du Lys se lance dans la restauration colombienne !
56,56,107,https://www.kisskissbankbank.com/en/users/marius--6,04/17/2019,"€6,532",fr,10000.0,5.0,32.0,110.0,11.0,15.0,109.0,https://www.kisskissbankbank.com/en/projects/nouveau-clip-de-marius-ximun,Participez à la réalisation de mon prochain CLIP et recevez des contreparties INÉDITES !,Successful,,"Out of €6,000",jpg,NOUVEAU CLIP DE MARIUS - XIMÚN
57,57,17,https://www.kisskissbankbank.com/en/users/miss-onnae,04/17/2019,"€3,440",fr,550.0,10.0,13.0,24.0,0.0,7.0,101.0,https://www.kisskissbankbank.com/en/projects/onnae_contribuer-au-developpement-d-un-atelier-d-art-francais,"Contribuez au développement d'un atelier d'art français qui privilégie la création sur des matières végétales et recyclées (cuir, papier)",Successful,,"Out of €3,400",jpg,ONNAE_Contribuer au developpement d'un atelier d'art français
58,58,333,https://www.kisskissbankbank.com/en/users/id-l-info-durable,04/17/2019,"€35,605",fr,5000.0,10.0,57.0,335.0,9.0,9.0,102.0,https://www.kisskissbankbank.com/en/projects/id-l-info-durable-mediatisons-les-solutions-de-proximite,"ID, média de solutions, relaie des initiatives durables et des personnalités inspirantes  !",Successful,,"Out of €35,000",png,L'indépendance d'ID dépend de vous !
