,Unnamed: 0,pro_link,title,status,percentage_fund,funded,target,end_date,backers,subcategory,thumbnail_type,number_rewards,min_price,max_price,num_news,num_comments,num_contributions,creater_link,language,short_des
59,59,https://www.kisskissbankbank.com/en/projects/en-coeur,En Coeur,Successful,124,"€3,740","Out of €3,000",05/24/2015,66,,jpg,11,5.0,1000.0,5,21,66,https://www.kisskissbankbank.com/en/users/arteo-films,fr,Participez au financement d'un film d'escalade ! Guillaume De Maeyer réalise une fiction en falaise et a besoin de votre aide. Merci à tous 
60,60,https://www.kisskissbankbank.com/en/projects/a-l-assaut-de-la-solitaire-du-figaro-2015-avec-sophie-faguet,A l'assaut de la Solitaire du Figaro 2015 - avec Sophie FAGUET !,Successful,135,"€4,740","Out of €3,500",05/24/2015,58,,jpg,10,5.0,400.0,5,17,58,https://www.kisskissbankbank.com/en/users/sophie-faguet,fr,Embarquez à mes côtés sur le Figaro Région Basse-Normandie pour vivre ensemble la Solitaire du Figaro 2015
61,61,https://www.kisskissbankbank.com/en/projects/wine-civilization-l-amour-du-beau-et-du-bon-une-aventure-franco-chinoise,"Wine Civilization-L’amour du Beau et du Bon, une aventure franco-chinoise",Successful,106,"€6,945","Out of €6,500",05/24/2015,66,,jpg,10,5.0,3000.0,1,26,66,https://www.kisskissbankbank.com/en/users/lucie-coralie,en,A Franco-Chinese love affair about epicurian lifestyle by Wine Civilization.
62,62,https://www.kisskissbankbank.com/en/projects/ligne-blanche,Ligne Blanche,Successful,102,"€3,900","Out of €3,800",05/24/2015,29,,jpg,11,5.0,500.0,0,4,29,https://www.kisskissbankbank.com/en/users/latoiledartregnait,en,Your living time depends on the line you have chosen ?
63,63,https://www.kisskissbankbank.com/en/projects/wilma,Wilma,Successful,189,283 pre-orders,Out of 150,01/15/2021,153,Feminism,gif,7,10.0,170.0,1,31,155,https://www.kisskissbankbank.com/en/users/celine-champonnet,en,We BELIEVE IN WOMEN CYCLING
64,64,https://www.kisskissbankbank.com/en/projects/aidez-a-la-creation-de-balinisez-vous,Balinisez-vous! Collecte pour la Création 2021,Successful,111,"€3,900","Out of €3,500",01/16/2021,89,Indie,jpg,14,10.0,1000.0,2,19,91,https://www.kisskissbankbank.com/en/users/joannabelloni,fr,Un spectacle de masques balinais...Topèng!  Aidez à la création d'un voyage théâtral qui frappe à votre porte...
65,65,https://www.kisskissbankbank.com/en/projects/camille-rock-le-chant-des-crevettes-premier-album,"Camille Rock, Le Chant des Crevettes, premier album",Successful,120,"€3,596","Out of €3,000",01/15/2021,86,"Feminism,Indie",JPG,8,5.0,1000.0,1,22,88,https://www.kisskissbankbank.com/en/users/caracorocky,fr,"Participez à la réalisation du 1er album de Camille ROCK, Le Chant des Crevettes."
66,66,https://www.kisskissbankbank.com/en/projects/belmondo-quintet-brotherhood,Belmondo Quintet : Brotherhood,Successful,125,"€8,110","Out of €6,500",01/15/2021,206,"Indie,French manufacturing",png,22,10.0,6500.0,0,55,219,https://www.kisskissbankbank.com/en/users/jazz-people,fr,Soutenez le nouvel album des frères Belmondo sur KissKissBankBank !
67,67,https://www.kisskissbankbank.com/en/projects/restaurant-inclusif-a-l-essentiel,Restaurant inclusif - A l'Essentiel,Successful,101,"€9,630","Out of €9,500",01/15/2021,81,"Locavore,Health and Handicap,Local Development",jpg,4,10.0,100.0,1,12,81,https://www.kisskissbankbank.com/en/users/louis-merlier-b67ae42a-189e-4584-94fb-93acbfeb4ab3,fr,"Soutenez la création d'un restaurant solidaire, pour l'inclusion des travailleurs en situation de handicap !"
68,68,https://www.kisskissbankbank.com/en/projects/in-vivo,IN VIVO : TOUS LES VISAGES D'ERASME,Successful,107,214 pre-orders,Out of 200,01/15/2021,192,"Health and Handicap,Indie",jpg,7,10.0,300.0,12,36,202,https://www.kisskissbankbank.com/en/users/majdeline-mokhbir,fr,Vos applaudissements dans un livre
69,69,https://www.kisskissbankbank.com/en/projects/chenin-n-20-le-1er-bar-a-vin-naturel-sur-mesure-de-france,CHENIN N°20 : Le 1er bar à vin naturel sur mesure de France,Successful,101,"€11,800","Out of €11,700",01/15/2021,41,"Organic,Local Development,Change your life",jpg,7,10.0,1000.0,0,12,44,https://www.kisskissbankbank.com/en/users/meline-borde,fr,Aidez nous à ouvrir le premier bar à vin 100% sur mesure avec des produits et des vins naturels du monde entier !! 
70,70,https://www.kisskissbankbank.com/en/projects/materiel-vole,Stolen equipment,Successful,101,"€5,068","Out of €5,000",01/15/2021,78,,jpg,16,5.0,999.0,1,25,83,https://www.kisskissbankbank.com/en/users/julien-blanc,en,« Life is like a box of chocolates. You never know what you're gonna get. » Forrest Gump
71,71,https://www.kisskissbankbank.com/en/projects/the-fuse-3eme-album-de-tony-paeleman,"The Fuse, 3ème album du pianiste Tony Paeleman",Successful,110,"€7,130","Out of €6,500",01/14/2021,156,Indie,jpg,16,10.0,1300.0,0,47,159,https://www.kisskissbankbank.com/en/users/toonysgroove,fr,Soutenez le nouvel album de Tony Paeleman sur KissKissBankBank !
72,72,https://www.kisskissbankbank.com/en/projects/de-la-source-a-l-envol,De la source à l'envol...,Successful,103,"€4,660","Out of €4,500",05/22/2015,38,,jpg,13,5.0,1000.0,12,9,38,https://www.kisskissbankbank.com/en/users/ut-co,fr,"Aidez-nous à faire fleurir notre art 
en vous offrant notre nouvelle création : 
un coffret musique/vidéo/peinture/poésie !

"
73,73,https://www.kisskissbankbank.com/en/projects/les-demoiselles-d-avignon-en-avignon,LES DEMOISELLES D'AVIGNON en AVIGNON !,Successful,109,"€5,473","Out of €5,000",05/22/2015,123,,png,12,10.0,1000.0,9,33,123,https://www.kisskissbankbank.com/en/users/cie-les-planches-a-sel,fr,"Les demoiselles d'Avignon rêvent d'Avignon ! Une grande 1ère pour notre compagnie, et ce sera grâce à VOUS, merci ! ♥♥♥"
74,74,https://www.kisskissbankbank.com/en/projects/urgence-nepal,Urgence Népal,Successful,250,"€5,000","Out of €2,000",05/22/2015,106,,jpg,9,5.0,300.0,1,27,106,https://www.kisskissbankbank.com/en/users/kares-le-roy,en,"Raising money to help rebuild two villages that were entirely destroyed during the earthquake in Nepal, on April 25"
75,75,https://www.kisskissbankbank.com/en/projects/ventalone-lingerie-veritable-made-in-france--2,"VENTALONE® lingerie, Véritable Made in France",Successful,108,"€4,330","Out of €4,000",05/22/2015,35,,jpg,6,5.0,1000.0,1,27,35,https://www.kisskissbankbank.com/en/users/emilie-ventalone,fr,"VENTALONE® lingerie, ENSEMBLE  Sauvegardons & Protégeons le Made in France! "
76,76,https://www.kisskissbankbank.com/en/projects/2710-jours-de-ma-jeunesse,2710 JOURS DE MA JEUNESSE,Successful,100,"€3,220","Out of €3,200",05/23/2015,64,,JPG,8,5.0,500.0,1,9,64,https://www.kisskissbankbank.com/en/users/damien-pouvreau,fr,Financement de la captation vidéo de 2710 JOURS DE MA JEUNESSE.
77,77,https://www.kisskissbankbank.com/en/projects/tirage-au-sort-democratie,Tirage au Sort & Démocratie,Successful,107,"€4,290","Out of €4,000",05/22/2015,156,,jpg,5,10.0,120.0,0,79,156,https://www.kisskissbankbank.com/en/users/gabriel_rabhi,fr,"Le tirage au sort est-il une procédure nécessaire à nos régimes démocratiques ? Qualités, emploi, comparatif : 50 minutes de vulgarisation."
78,78,https://www.kisskissbankbank.com/en/projects/uno-s-bar,Uno's Bar,Successful,116,"€5,817","Out of €5,000",05/21/2015,172,,jpg,5,1.0,150.0,3,39,172,https://www.kisskissbankbank.com/en/users/uno-s,fr,"Jouer à la pétanque, faire une tournante ou une belote et boire une pression, c'est pas facile en même temps. Relève le défi au Uno's Bar !"
79,79,https://www.kisskissbankbank.com/en/projects/creation-d-une-fontaine-dans-un-village-malgache--3,Création d'une fontaine dans un village malgache,Successful,112,"€4,506","Out of €4,000",05/21/2015,83,,jpg,7,5.0,500.0,0,9,83,https://www.kisskissbankbank.com/en/users/miantsoarivo,fr,Des étudiants Français et malgaches se mobilisent pour l'accès à l'eau dans un village malgache. Soutenez ce projet solidaire et collectif !
80,80,https://www.kisskissbankbank.com/en/projects/participez-au-projet-d-edition-du-livre-les-derniers-villages-de-la-banquise,"Participez au projet d'édition du livre ""Les derniers villages de la banquise""  ",Successful,104,"€7,340","Out of €7,000",05/21/2015,104,,jpg,16,10.0,120.0,0,38,104,https://www.kisskissbankbank.com/en/users/nath-kiss,fr,"Participez au projet d'édition de notre livre 
« Les derniers villages de la banquise » 
4 ans avec les Inuit du Groenland"
81,81,https://www.kisskissbankbank.com/en/projects/amandine-leforestier-ready-to-dance,"Amandine Leforestier, Ready to Dance",Successful,109,"€7,660","Out of €7,000",05/21/2015,81,,jpg,12,5.0,550.0,5,38,81,https://www.kisskissbankbank.com/en/users/amandine-leforestier,en,"Amandine Leforestier needs you!
Contribute to the development of the brand, help us to finance our next collection."
82,82,https://www.kisskissbankbank.com/en/projects/jardin-bedouin,Jardin bédouin,Successful,102,"€3,089","Out of €3,000",05/20/2015,62,,jpg,10,5.0,400.0,4,15,62,https://www.kisskissbankbank.com/en/users/aude-laurans,fr,"Donnez pour un puits dans le désert et aidez à créer un verger chez les bédouins du sud Sinaï. Naissance d'une oasis, vie d'une famille..."
83,83,https://www.kisskissbankbank.com/en/projects/vous-vous-y-ferez-tres-bien,Vous vous y ferez très bien,Successful,102,"€5,137","Out of €5,000",05/20/2015,39,,jpg,12,5.0,500.0,0,11,39,https://www.kisskissbankbank.com/en/users/imago-teya-g,fr,"
	
« Vous vous y ferez très bien…» Aidez-nous à faire découvrir un texte contemporain original avec
ce huis clos insolite,drôle et poétique!"
84,84,https://www.kisskissbankbank.com/en/projects/tournee-duke-ellington-sacred-concert,tournée DUKE ELLINGTON SACRED CONCERT,Successful,100,"€12,010","Out of €12,000",05/19/2015,88,,jpg,9,10.0,500.0,1,16,88,https://www.kisskissbankbank.com/en/users/laurent-mignard-duke-orchestra,en,"Support and finance the ""Duke Ellington Sacred Concert"" on tour in the french cathedrals, by Laurent Mignard DUKE ORCHESTRA, june 2015."
85,85,https://www.kisskissbankbank.com/en/projects/matias-coelho-defile-pret-a-porter-homme-printemps-ete-2016,MATIAS COELHO - Défilé Prêt-à-Porter Homme Printemps/Été 2016,Successful,101,"€7,090","Out of €7,000",05/19/2015,43,,png,12,5.0,2000.0,0,9,43,https://www.kisskissbankbank.com/en/users/matiascoelho,fr,Participez au financement de mon premier défilé prêt-à-porter Homme MATIAS COELHO (Collection printemps/été 2016)
86,86,https://www.kisskissbankbank.com/en/projects/islande-l-eruption-touristique,Islande : L'éruption touristique,Successful,102,"€3,600","Out of €3,500",05/19/2015,50,,jpg,8,5.0,300.0,0,20,50,https://www.kisskissbankbank.com/en/users/eruption-touristique,fr,Le tourisme en Islande croit de 20% chaque année. Avec quelles conséquences sur l'environnement ? Aidez-nous à réaliser notre reportage.
87,87,https://www.kisskissbankbank.com/en/projects/la-1ere-boutique-faguo,La 1ère boutique FAGUO ?,Successful,196,"€21,591","Out of €11,000",05/19/2015,485,,jpg,13,5.0,1500.0,0,91,485,https://www.kisskissbankbank.com/en/users/faguo,fr,On ouvre la première boutique FAGUO à Paris ! Faites partie de cette aventure avec nous ! 
88,88,https://www.kisskissbankbank.com/en/projects/collection-de-mode-mixte-et-ethique,Collection de mode mixte et éthique,Successful,100,"€3,000","Out of €3,000",05/19/2015,12,,jpg,9,5.0,1000.0,0,4,12,https://www.kisskissbankbank.com/en/users/sophie-de-luca,fr,"Pour une mode mixte, éthique, originale et résolument contemporaine ! Soutenez-moi dans mon projet !"
89,89,https://www.kisskissbankbank.com/en/projects/charlotte-salomon-au-festival-d-avignon,Charlotte Salomon au Festival d'Avignon,Successful,100,"€3,720","Out of €3,700",05/19/2015,50,,jpg,11,5.0,3700.0,2,9,50,https://www.kisskissbankbank.com/en/users/les-bouffons-du-soleil,fr,"Un chant, un cri, une vie, une œuvre : Charlotte Salomon, une figure emblématique. Participez à notre belle aventure au Festival d'Avignon"
0,0,https://www.kisskissbankbank.com/en/projects/exposition-d-ouverture-du-shed-nouveau-centre-d-art-contemporain-en-normandie,"Exposition d'ouverture du SHED, nouveau centre d'art contemporain en Normandie",Successful,101,"€3,030","Out of €3,000",05/18/2015,54,,jpg,9,5.0,300.0,0,6,54,https://www.kisskissbankbank.com/en/users/le-shed,fr,"Participez à la naissance d’un nouveau centre d'art contemporain en France, le SHED, en finançant l’exposition Résistance des Matériaux !"
1,1,https://www.kisskissbankbank.com/en/projects/yeviepe-une-bibliotheque-l-avenir-en-grand,"Yéviépé : Une bibliothèque, l'avenir en grand !",Successful,105,"€5,334","Out of €5,061",05/18/2015,93,,jpg,8,5.0,500.0,22,18,93,https://www.kisskissbankbank.com/en/users/lamarraine,fr,Donnez vie au rêve du village de Yéviépé ! Soutenez sa population pour la création de sa bibliothèque et offrez-lui de nouveaux horizons !
2,2,https://www.kisskissbankbank.com/en/projects/une-bibliotheque-pour-les-enfants-de-grand-morie-cote-d-ivoire,"Une bibliothèque pour les enfants de Grand Morié, Côte d'Ivoire",Successful,102,"€3,680","Out of €3,600",05/18/2015,71,,jpg,12,5.0,1500.0,5,10,71,https://www.kisskissbankbank.com/en/users/123unlivrepoursamira,fr,Aidez-nous à construire la bibliothèque pour les enfants de Grand Morié et donnons leur accès au monde merveilleux de la littérature. 
3,3,https://www.kisskissbankbank.com/en/projects/citizens-exe--2,CITIZENS.exe,Successful,100,"€3,520","Out of €3,500",05/17/2015,24,,jpg,11,5.0,500.0,4,19,24,https://www.kisskissbankbank.com/en/users/sofian--2,fr,"Deux journalistes, un reportage sur une entreprise où l'Humain est un produit comme les autres. Un film de Sofian Djeghdir."
4,4,https://www.kisskissbankbank.com/en/projects/tour-de-france-des-whiskies,Tour de France des whiskies,Successful,101,"€5,680","Out of €5,600",05/17/2015,69,,jpg,8,5.0,300.0,0,19,69,https://www.kisskissbankbank.com/en/users/robinentreinger,fr,Embarquez pour le tour de France des whiskies ! Aidez à financer ce beau documentaire sur toutes les distilleries de France.
5,5,https://www.kisskissbankbank.com/en/projects/c-est-le-grand-come-back-du-baise-en-ville,C'est le Grand Come-Back du Baise-en-Ville !,Successful,119,"€8,346","Out of €7,000",05/17/2015,86,,jpg,17,2.0,1900.0,3,39,86,https://www.kisskissbankbank.com/en/users/the-juicy-project,en,"De Rigueur creates highend leather accessories, handmade in France. Our master piece for this collection : the authentic ""Baise-En-Ville""."
6,6,https://www.kisskissbankbank.com/en/projects/between-andes-and-baobab,Between Andes and Baobab,Successful,182,"€3,160","Out of €1,730",05/17/2015,41,,jpg,7,5.0,200.0,2,13,41,https://www.kisskissbankbank.com/en/users/pauline-mathieu,en,"Share a look through our pictures, of the history of our adventures on the distant lands of South America and Africa."
7,7,https://www.kisskissbankbank.com/en/projects/guru-portrait-of-a-hijra-family,GURU  Portrait of a hijra family…,Successful,115,"€11,520","Out of €10,000",05/17/2015,163,,jpg,10,10.0,1000.0,0,35,163,https://www.kisskissbankbank.com/en/users/laurie-colson-axelle-le-dauphin,en,"«  We, the hijras, are born neither man neither woman. We are born somewhere in the middle."""
8,8,https://www.kisskissbankbank.com/en/projects/le-monde-en-piste,Le monde en piste,Successful,110,"€6,974","Out of €6,304",05/16/2015,56,,JPG,7,5.0,1000.0,0,7,56,https://www.kisskissbankbank.com/en/users/ptite-ma,fr, Le monde en piste consiste à proposer des ateliers de découvert des arts du cirque pour enfant autour du monde en voilier.
9,9,https://www.kisskissbankbank.com/en/projects/deconnexions-la-webserie,Déconnexions - la websérie,Successful,107,"€4,845","Out of €4,500",05/16/2015,42,,jpg,10,5.0,1000.0,1,9,42,https://www.kisskissbankbank.com/en/users/deconnexions,fr,"Déconnexions est une websérie qui, au lieu de faire dans l'humour, choisit la voie du thriller psychologique. En utilisant des webcams..."
10,10,https://www.kisskissbankbank.com/en/projects/lynch-the-elephant-nouvel-ep,Lynch The Elephant - Nouvel EP,Successful,133,"€3,327","Out of €2,500",05/17/2015,78,,jpg,11,5.0,500.0,8,15,78,https://www.kisskissbankbank.com/en/users/lynch-the-elephant,fr,"Pour ce nouvel EP, Lynch The Elephant fait appel à vous dans le but de collecter 2500€. Participez à cette aventure en les soutenant !"
11,11,https://www.kisskissbankbank.com/en/projects/dans-les-filets-des-multinationales,Dans les filets des multinationales,Successful,143,"€5,030","Out of €3,500",05/16/2015,79,,jpg,8,5.0,300.0,0,11,79,https://www.kisskissbankbank.com/en/users/lesfiletsdesmultis,fr,"Au Chili, les pêcheurs indépendants luttent pour la survie de leur activité face à des multinationales toujours plus imposantes. Reportage."
12,12,https://www.kisskissbankbank.com/en/projects/participez-a-la-production-du-nouvel-album-du-benoit-berthe-back-4tet-episodes,Participez à la production du nouvel album du Benoit Berthe Back 4tet : éPISODES,Successful,101,"€3,590","Out of €3,540",05/16/2015,69,,jpg,14,5.0,1000.0,0,15,69,https://www.kisskissbankbank.com/en/users/benoitb--3,fr,Aidez-nous à produire notre Nouvel album : éPISODES .
13,13,https://www.kisskissbankbank.com/en/projects/transsouffle-courir-1266-km-pour-vaincre-la-mucoviscidose,TRANSSOUFFLE COURIR 1266 km Pour Vaincre la Mucoviscidose,Successful,101,"€5,870","Out of €5,800",05/15/2015,36,,jpg,6,5.0,1500.0,8,4,36,https://www.kisskissbankbank.com/en/users/nolimit-team,fr,"Soutenez financièrement ce défi sportif et solidaire ( pour VLM )
30 jours 30 marathons 30 conférences
pour donner du Sens à nos actions !"
14,14,https://www.kisskissbankbank.com/en/projects/inde-les-portraits-de-craie,"Inde, les Portraits de craie",Successful,103,"€3,100","Out of €3,000",05/15/2015,62,,jpg,7,5.0,200.0,1,13,62,https://www.kisskissbankbank.com/en/users/les-portraits-de-craie,fr,Webdocumentaire sur ces Indiennes qui bousculent les traditions et se battent pour leur éducation. Aidez-nous à leur donner la parole!
15,15,https://www.kisskissbankbank.com/en/projects/capdevielle-album-2015,CAPDEVIELLE: ALBUM 2015,Successful,136,"€41,040","Out of €30,000",05/15/2015,440,,png,7,1.0,1000.0,83,202,440,https://www.kisskissbankbank.com/en/users/j-p--5,fr,"J'ai composé cet album comme si c'était le dernier...  Je l'enregistrerai aussi librement que le premier, si vous vivez l'aventure avec moi."
16,16,https://www.kisskissbankbank.com/en/projects/cantine-gros-gourmand,cantine gros gourmand,Successful,100,"€5,007","Out of €5,000",05/15/2015,76,,png,8,5.0,500.0,12,26,76,https://www.kisskissbankbank.com/en/users/julie-josephine,fr,"Soutenez la création de notre cantine Gros Gourmand. Jus de fruits, légumes frais & bons petits plats maison. Démarrons l'aventure ensemble!"
17,17,https://www.kisskissbankbank.com/en/projects/trashtalk,TrashTalk,Successful,131,"€10,553","Out of €8,000",05/15/2015,337,,jpg,9,5.0,999999.0,0,102,337,https://www.kisskissbankbank.com/en/users/trashtalk,fr,"Participez à la croissance du basket en France ! Meilleur site décalé sur la NBA, TrashTalk compte développer un wagon de projets originaux."
18,18,https://www.kisskissbankbank.com/en/projects/tour-du-mont-blanc,Tour du Mont-Blanc,Successful,143,"€4,877","Out of €3,399",05/15/2015,123,,jpg,9,10.0,300.0,7,25,123,https://www.kisskissbankbank.com/en/users/association-images-et-territoires,fr,"Venez plonger au cœur d'un espace grandiose, unique et rencontrer celles et ceux qui vivent et travaillent sur le Tour du Mont-Blanc"
19,19,https://www.kisskissbankbank.com/en/projects/du-coeur-au-stylo-1er-album-de-jb-bullet,"""Du Coeur au Stylo"" - 1er Album de JB Bullet",Successful,121,"€21,070","Out of €17,300",05/15/2015,473,,jpg,9,5.0,2000.0,3,119,473,https://www.kisskissbankbank.com/en/users/jb-bullet,fr,"Je souhaite partager avec vous 12 titres au travers d'un album appelé ""Du Coeur au Stylo"", mais je ne pourrais y arriver sans VOUS !"
20,20,https://www.kisskissbankbank.com/en/projects/enregistrement-nouvel-album,Enregistrement nouvel album,Successful,128,"€3,860","Out of €3,000",05/14/2015,96,,jpg,13,5.0,1000.0,0,15,96,https://www.kisskissbankbank.com/en/users/kursed,fr,"Contribuez à l'enregistrement de l'album de KURSED, groupe de rock indie vintage"
21,21,https://www.kisskissbankbank.com/en/projects/sooshi-food-truck-japonais-a-noirmoutier,SOOSHI ! Food Truck Japonais à Noirmoutier,Successful,100,"€5,000","Out of €5,000",05/14/2015,35,,jpg,8,5.0,500.0,1,7,35,https://www.kisskissbankbank.com/en/users/sooshi,fr,"Les Délicieux Sooshi (sushi,maki...) débarquent sur l'île de Noirmoutier ! Aidez-moi à commencer cette belle aventure. Merci beaucoup ♥"
22,22,https://www.kisskissbankbank.com/en/projects/accordeon-pluriel-le-festival-2015,Accordéon Pluriel Le Festival 2015,Successful,106,"€4,245","Out of €4,000",05/14/2015,78,,jpg,6,5.0,300.0,1,12,78,https://www.kisskissbankbank.com/en/users/montpellier-accordeon,fr,"Devenez partenaire de ce nouveau rendez-vous. Faites de ce festival, ""VOTRE"" FESTIVAL !
2ème édition du 18 au 20 septembre 2015"
23,23,https://www.kisskissbankbank.com/en/projects/swap-enfin-un-vrai-reseau-social,SWAP enfin un vrai réseau social !!!!,Successful,100,"€4,010","Out of €4,000",05/14/2015,33,,jpg,5,5.0,500.0,1,10,33,https://www.kisskissbankbank.com/en/users/swap,fr,"SWAP enfin un vrai réseau social !!
Avec SWAP tu partages tes envies, tu crées et participes très simplement à des événements.."
24,24,https://www.kisskissbankbank.com/en/projects/les-jardins-du-tescou-maraichage-biologique,"Les Jardins du Tescou, maraîchage biologique",Successful,106,"€4,772","Out of €4,500",05/14/2015,88,,jpg,10,5.0,1000.0,2,24,88,https://www.kisskissbankbank.com/en/users/les-jardins-du-tescou,fr,"Participez au maintien de notre activité en finançant nos bâches de serres, pour que vive 
une agriculture paysanne sur notre territoire."
25,25,https://www.kisskissbankbank.com/en/projects/welovegastronomie,WeLoveGastronomie,Successful,123,"€5,759","Out of €4,667",05/14/2015,32,,gif,15,5.0,1200000.0,12,14,32,https://www.kisskissbankbank.com/en/users/smartisgourmet,fr,Financez une application qui permet de négocier une remise avec les chefs des meilleurs établissements gastronomiques lors de la réservation
26,26,https://www.kisskissbankbank.com/en/projects/casablanca-drivers-new-clip,CASABLANCA DRIVERS NEW CLIP,Successful,134,"€4,696","Out of €3,500",05/14/2015,97,,jpg,6,1.0,200.0,0,16,97,https://www.kisskissbankbank.com/en/users/casablancadrivers,fr,"Aidez nous et participez à ce qui sera sans doute un des meilleur clip depuis ""C'est le week end"" de Lorie pour notre nouveau son "" La Ola """
27,27,https://www.kisskissbankbank.com/en/projects/ceci-est-mon-corps,Ceci est mon corps,Successful,106,"€5,335","Out of €5,000",05/13/2015,53,,png,6,5.0,100.0,0,8,53,https://www.kisskissbankbank.com/en/users/calm-productions,fr,"Participez à la vie d'un long métrage, soutenez CALM Distribution dans la promotion du film ""CECI EST MON CORPS"" !"
28,28,https://www.kisskissbankbank.com/en/projects/soutenez-le-solo-une-bouche,"Soutenez le solo ""Une Bouche""",Successful,101,"€4,570","Out of €4,500",05/13/2015,57,,jpg,9,5.0,200.0,1,20,57,https://www.kisskissbankbank.com/en/users/liladerridj,de,"UNE ODE À TOUS LES POSSIBLES DU CORPS, OU LA BEAUTÉ EST DANS LE DÉSÉQUILIBRE, ET LA PUISSANCE DANS LA FRAGILITÉ."
29,29,https://www.kisskissbankbank.com/en/projects/changement-de-proprietaire,Changement de proprietaire,Successful,107,"€8,585","Out of €8,000",05/13/2015,131,,jpg,17,10.0,2000.0,3,19,131,https://www.kisskissbankbank.com/en/users/changement-de-proprietaire,fr,Aidez nous à finaliser un film sur le rapport à la terre et à l'argent à travers une expérience humaine innovante.
30,30,https://www.kisskissbankbank.com/en/projects/raul-y-manoloco-trio-sortie-du-nouvel-album,Raúl y Manoloco Trio - Sortie du nouvel album,Successful,108,"€3,565","Out of €3,300",05/13/2015,80,,jpg,8,10.0,450.0,11,14,80,https://www.kisskissbankbank.com/en/users/raul-y-manoloco-trio,fr,Le nouvel album de Raúl y Manoloco Trio est en cours d'enregistrement. Nous avons besoin de votre soutien pour sa sortie prévue au printemps
31,31,https://www.kisskissbankbank.com/en/projects/voix-d-amazonie-au-coeur-des-resistances-amerindiennes,"Voix d'Amazonie, au cœur des résistances amérindiennes",Successful,172,"€8,641","Out of €5,000",05/13/2015,198,,JPG,11,5.0,1000.0,10,44,198,https://www.kisskissbankbank.com/en/users/voix-d-amazonie,en,With your support this documentary will see the light of the day !
32,32,https://www.kisskissbankbank.com/en/projects/kafka-les-annees-felice,Kafka : les années Felice,Successful,103,"€3,115","Out of €3,000",05/12/2015,44,,jpg,8,5.0,500.0,0,11,44,https://www.kisskissbankbank.com/en/users/kafka66,fr,"Un spectacle musical qui vous entraine au coeur de l'oeuvre de FRANZ KAFKA, l'un des plus grands auteurs européens du XXème siècle."
33,33,https://www.kisskissbankbank.com/en/projects/participez-a-l-installation-de-nouveaux-paysans,Participez à l'installation de nouveaux paysans !,Successful,101,"€15,234","Out of €15,000",05/12/2015,321,,jpg,18,5.0,1000.0,4,43,321,https://www.kisskissbankbank.com/en/users/terres-vivantes,fr,"Pour que devenir paysan ne soit plus le parcours du combattant !
L'association Terres Vivantes aide ceux qui veulent se lancer."
34,34,https://www.kisskissbankbank.com/en/projects/passerelle-pour-l-habitat,PASSERELLE pour l'Habitat,Successful,101,"€27,845","Out of €27,330",05/12/2015,188,,gif,6,5.0,1000.0,7,23,188,https://www.kisskissbankbank.com/en/users/habitat-et-humanisme-rhone,fr,Soutenez le nouveau projet d’Habitat et Humanisme Rhône et offrez un toit à des jeunes en précarité !
35,35,https://www.kisskissbankbank.com/en/projects/festirock-en-belledonne-10,Festirock en Belledonne -10-,Successful,100,"€3,300","Out of €3,300",05/12/2015,48,,jpg,12,1.0,250.0,0,2,48,https://www.kisskissbankbank.com/en/users/belledonne-musics,fr,"Aidez-nous à organiser le 10ème anniversaire du festival montagnard qui monte !
Festirock en Belledonne, c'est 2 jours de concert pour tous."
36,36,https://www.kisskissbankbank.com/en/projects/derriere-les-yeux,Derrière les yeux,Successful,100,"€3,521","Out of €3,500",05/12/2015,60,,jpg,10,1.0,1000.0,1,4,60,https://www.kisskissbankbank.com/en/users/julien_gentens,fr,"Participez à la création d'un documentaire positif, simple et fort sur le regard du point de vue des personnes malvoyantes!"
37,37,https://www.kisskissbankbank.com/en/projects/alfenzine,alfenzine,Successful,114,"€22,850","Out of €20,000",05/12/2015,127,,jpeg,7,5.0,250.0,1,42,127,https://www.kisskissbankbank.com/en/users/alfenzine,fr,Ajoutez votre brique à l'édifice! Soutenez le développement d'Anguelz village de montagne dans le Haut-Atlas marocain! Alfenzine Kiss Kiss!
38,38,https://www.kisskissbankbank.com/en/projects/mieux-qu-un-hotel-trois-etoiles-un-million-d-etoiles,Mieux qu’un hôtel trois étoiles  …. un million d’étoiles,Successful,100,"€4,000","Out of €4,000",05/12/2015,29,,jpg,7,5.0,200.0,1,7,29,https://www.kisskissbankbank.com/en/users/chalet-hotel-serre-chevalier,fr,"Contribuez à faire naitre un tout nouvel hébergement insolite, écologique et  innovant au cœur du domaine skiable de Serre-Chevalier"
39,39,https://www.kisskissbankbank.com/en/projects/guigue-plo-a-l-akteon,Guigue & Plo à l'Aktéon,Successful,113,"€4,075","Out of €3,600",05/12/2015,37,,jpg,4,10.0,500.0,1,12,37,https://www.kisskissbankbank.com/en/users/guigue-plo,fr,"Guigue & Plo débarquent à l'Aktéon Théâtre :

G & P NEEDS YOU !"
40,40,https://www.kisskissbankbank.com/en/projects/mieux-voir-ca-s-apprend,"Mieux Voir, ça s'apprend!",Successful,180,"€5,040","Out of €2,800",05/11/2015,73,,jpg,7,10.0,500.0,27,20,73,https://www.kisskissbankbank.com/en/users/krishna--4,fr,Participez à la création du 1er DVD en français sur la Méthode Bates d’amélioration de la vue
